value
524288
458752
393216
393216
393216
327680
262144
262144
262144
196608
196608
196608
1086
665
599
550
485
413
372
308
234
153
19
9502720
21692416
29687808
23855104
22020096
19267584
16580608
14680064
13172736
11403264
10158080
9043968
7733248
6881280
6160384
5308416
4718592
4194304
3604480
3211264
2818048
2424832
2162688
0
297
502
683
688
612
506
397
251
45
9240576
21692416
30146560
30408704
30736384
31457280
27328512
24576000
22347776
20447232
15400960
15925248
14352384
12648448
11337728
10092544
8847360
7995392
7077888
6291456
5636096
4980736
4325376
3932160
3407872
34537472
394
554
607
590
499
419
288
159
655366
9371648
22544384
30343168
31129600
31784960
28311552
25034752
22085632
20316160
18481152
16056320
14483456
13107200
9240576
10354688
9240576
8126464
7340032
6553600
5701632
5111808
4587520
3997696
3604480
3211264
2752512
2490368
29818880
418
573
697
715
662
591
515
431
322
210
58
12386304
29687808
31719424
31719424
33357824
26935296
24379392
22020096
17891328
18087936
15859712
14417920
12976128
11337728
10223616
9109504
7995392
7208960
6422528
5636096
5046272
4456448
3866624
3604480
37027840
635
839
972
914
779
613
475
339
181
25
11075584
24117248
31719424
31916032
31784960
30146560
26411008
23855104
21954560
20316160
10354688
16187392
14876672
13172736
11730944
10682368
9437184
8388608
7602176
6750208
6029312
5439488
4784128
4194304
3735552
3276800
38077937
0
602
775
762
662
574
466
332
230
116
2752512
19988480
30867456
31719424
31850496
31129600
26542080
23920640
21954560
17891328
17694720
16056320
14548992
12779520
11534336
10420224
9109504
8257536
7405568
6488064
5832704
5242880
4587520
4194304
3801088
3407872
3080192
2818048
2490368
2293760
2097152
1835008
1703936
1507328
1376256
1245184
1114112
1048576
983040
851968
786432
720896
655360
589824
524288
458752
458752
393216
393216
327680
327680
262144
262144
196608
196608
196608
196608
131072
131072
131072
65536
65536
3
65536
131072
131072
65536
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
2
2
3
2
1
1
1
1
1
1
1
1
1
1
29229056
891
1328
1469
1435
1361
1263
1171
1052
819
560
267
9502720
32309248
32505856
31850496
32178176
31981568
30539776
26214400
24444928
23003136
19791872
17694720
16384000
14483456
12845056
11862016
10354688
9240576
8519680
7340032
6619136
6094848
5177344
4718592
4325376
3670016
3276800
3014656
2621440
2424832
461
196
648
867
832
713
560
420
288
118
3997696
16121856
25886720
31195136
31326208
31326208
31391744
27000832
24444928
22020096
19922944
18022400
15990784
14352384
12976128
11403264
10289152
9371648
8257536
7405568
6684672
5832704
5242880
4718592
4128768
3735552
3342336
2883584
2555904
2293760
2031616
1900544
1769472
4095
0
826
1046
1007
842
691
532
359
250
136
3145728
21495808
31195136
32571392
32440320
30867456
27918336
25034752
23265280
21168128
18612224
17170432
15597568
13893632
12582912
11403264
9961472
9043968
8126464
7143424
6422528
5767168
5046272
4521984
3932160
35782656
365
557
586
547
387
230
589842
15138816
28770304
31064064
30736384
31129600
26148864
24051712
21954560
20054016
21168128
15728640
14352384
12910592
11206656
10223616
9175040
7929856
7208960
6356992
5570560
5046272
4589377
19791872
265
460
453
415
322
242
158
44
6488064
15925248
27000832
31391744
32243712
26607616
23724032
21168128
19791872
17629184
15597568
14090240
12386304
10944512
9895936
8716288
7667712
6946816
6029312
5308416
4784128
4128768
34209792
617
945
1003
986
909
822
664
511
326
7
21364736
31981568
31260672
31981568
31326208
26542080
24313856
21757952
20381696
18022400
16318464
14811136
12976128
11730944
10616832
9240576
8323072
7471104
6488064
6029312
5439488
4784128
31391744
466
746
789
756
664
557
397
233
65559
14876672
31653888
31719424
27197440
30146560
26476544
23789568
21823488
19857408
17891328
15663104
14090240
12648448
11075584
10092544
9109504
7995392
7208960
6553600
5767168
570
528
641
642
500
264
57
11468800
28966912
24576000
32178176
26476544
23658496
22478848
19857408
17170432
15335424
13500416
11862016
10420224
9502720
8388608
7667712
6684672
5963776
5439488
4784128
3932160
28901376
443
672
639
540
403
181
2293760
14352384
28770304
31522816
31064064
28901376
25165824
22740992
21233664
18874368
16711680
15204352
13369344
11862016
10682368
9306112
8323072
7667712
6684672
5963776
5439488
4784128
4325376
30736384
360
593
569
482
341
167
1769472
13238272
27459584
32047104
32833536
27262976
24444928
23068672
21102592
18415616
16449536
14942208
13041664
11665408
10616832
9175040
8126464
7340032
6488064
5898240
5373952
4653056
4259840
3866624
34275328
364
622
639
597
460
348
203
786432
17432576
30670848
31653888
32178176
27590656
25755648
22937600
21299200
19333120
16711680
15204352
13828096
12058624
10944512
9830400
8585216
7864320
7077888
6160384
5636096
5046272
4456448
4063232
35651584
294
443
460
411
317
165
1835008
14811136
29294592
31916032
31784960
26542080
23789568
21430272
19529728
17235968
15597568
13959168
12386304
11075584
9961472
8781824
7864320
7077888
6291456
5570560
5046272
4456448
4095
262336
424
475
402
346
286
169
37
8519680
22020096
30605312
31719424
26476544
24051712
22347776
20119552
17367040
15466496
14024704
12189696
10878976
9830400
8519680
7667712
6946816
6029312
5439488
4915200
673
395
653
651
583
510
305
178
2621440
14155776
28770304
31719424
30277632
25952256
23658496
21889024
19791872
17235968
15007744
13631488
11993088
10551296
9633792
8454144
7471104
6750208
5963776
4095
5373952
385
462
410
253
68
8650752
21102592
30998528
31653888
30408704
24772608
22413312
20709376
17956864
16121856
14614528
12648448
11403264
10289152
8912896
7995392
6881280
6356992
5767168
5242880
4521984
4063232
3670016
2125
23592960
312
429
356
154
7602176
27262976
32112640
28639232
25559040
23330816
21233664
18939904
16646144
14811136
13303808
11730944
10420224
9306112
8257536
7340032
6553600
5832704
5242880
1417
207
223
119
8585216
29360128
31457280
29425664
25034752
23134208
18612224
18350080
16515072
14745600
12845056
11534336
10223616
8978432
8126464
7208960
6291456
5701632
5111808
4456448
4095
9961523
380
389
0
30932992
31916032
30539776
25821184
23330816
21364736
19267584
16842752
15794176
13500416
11862016
10682368
9568256
8323072
7471104
6684672
5832704
5242880
4653056
1509
758
724
633
403
234
101
1441792
5439488
5832704
4325376
4259840
3604480
6094848
17039360
26542080
24248320
21299200
18677760
17170432
14942208
13369344
12189696
10354688
9175040
8323072
7077888
6356992
5701632
4849664
4390912
3932160
3342336
2155
845
943
756
428
190
1114113
9830400
13172736
14090240
16252928
27459584
27262976
24379392
21561344
19333120
16515072
14417920
12976128
11337728
9961472
8912896
7798784
6815744
6094848
5373952
4784128
4194304
3737621
205
742
638
436
288
89
2162688
6356992
10944512
16384000
21430272
29491200
24379392
22085632
19791872
17170432
15400960
13565952
11730944
10485760
9240576
8060928
7208960
6356992
5505024
4915200
4390912
3801088
3342336
3014656
2621440
2359296
2031616
1769472
1638400
1376256
1245184
1048576
36044800
138
206
356
449
365
224
2031630
14876672
30277632
32374784
28704768
26411008
22740992
21037056
19202048
16449536
14876672
13369344
11599872
10420224
9371648
8192000
7340032
6553600
5701632
5177344
80
0
165
215
137
127
115
63
100
85
58
59
851968
2031616
262144
131082
0
60
91
163
122
88
89
9
786433
5898258
3538944
7667712
9633792
9633792
9371648
16187392
13369344
17301504
19136512
20316160
17825792
13828096
11599872
13500416
24838144
30277632
32178176
26148864
24051712
21692416
18874368
17760256
15335424
13762560
11862016
11272192
9240576
585
7143424
41
8
9043968
9306112
9306112
7798784
6684672
6160384
5505024
4784128
4259840
3801088
3276800
2883584
2555904
2228224
1966080
1703936
1441792
1310720
1179648
983040
851968
655360
589824
524288
458752
393216
327680
262144
196608
3182
972
1197
1356
1282
1187
1096
1015
962
905
763
613
449
130
16580608
31653888
32571392
33226752
28442624
25427968
23265280
20578304
18743296
16384000
14286848
13041664
11468800
10027008
9109504
7929856
6815744
6225920
5505024
4784128
4325376
3801088
3276800
3014656
3451
306
832
873
596
140
19529728
31522816
29884416
24313856
37224448
20578304
17694720
15400960
13762560
11534336
10485760
9502720
7864320
7208960
6553600
5439488
4915200
4456448
3735552
3342336
3080192
2555904
2293760
2097152
0
1318
2213
2295
2141
1676
1191
673
26
27721728
31129600
31129600
29360128
24641536
29294592
28246016
25100288
23396352
20054016
17694720
16121856
13697024
12255232
11141120
9437184
8454144
7602176
6488064
5832704
5308416
4521984
4063232
3670016
3145728
0
1047
1838
1984
1859
1596
1309
942
688
449
272
200
118
19
5832704
12779520
19202048
21626880
21954560
19988480
10682368
3932160
79
199
323
426
528
620
702
786
880
984
1021
1089
1056
903
616
0
25952256
31916032
31850496
32112640
32374784
32112640
29163520
26083328
22609920
20643840
18350080
16580608
15335424
13238272
11927552
10878976
9371648
8323072
7667712
6684672
5898240
5439488
4718592
4128768
3866624
3342336
2949120
2752512
2359296
2031616
4095
17760256
867
893
483
172
4063232
12845056
17039360
22020096
26935296
30998528
30998528
31653888
31719424
32047104
32047104
30867456
26542080
23986176
21626880
20185088
18350080
17104896
14548992
13107200
12058624
10485760
9371648
8650752
7536640
6750208
6225920
5439488
4849664
4521984
3932160
3538944
3342336
2883584
2555904
2359296
2097152
655372
1769472
1572864
1441792
1310720
1114112
983040
917504
786432
720896
655360
589824
524288
524288
458752
393216
393216
327680
327680
262144
262144
196608
196608
131072
131072
131072
262144
65536
0
65536
65536
65536
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16056320
824
1065
1082
1001
815
694
520
322
190
64
3014656
9437184
14745600
27328512
31064064
31588352
31653888
31457280
31588352
30474240
25624576
23330816
21626880
23592960
16842752
15466496
13369344
11927552
11010048
9437184
8454144
7733248
6619136
5963776
5505024
4718592
4194304
3866624
3342336
3014656
2752512
544
977
799
589
348
12
12779520
25821184
27656192
23330816
20316160
18022400
15007744
13828096
12189696
10420224
9371648
8257536
7077888
6356992
5570560
4784128
4325376
3801088
3276800
2949120
2555904
2228224
1769472
1769472
1507328
1376256
1179648
112
49
3
2752512
2686976
2359296
2097152
1769472
1179648
1376256
1114112
983040
917504
720896
655360
524288
393216
393216
327680
196608
196608
131072
65536
131072
65536
0
0
0
0
0
0
0
0
0
0
0
1845
567
790
684
484
224
52
17235968
26345472
24903680
21364736
18874368
15597568
13893632
12517376
10420224
9371648
8781824
7012352
6291456
5636096
4653056
4259840
3735552
3145728
1039
731
537
286
4325376
19922944
20840448
17825792
16318464
13959168
12779520
11010048
9306112
8519680
7340032
6225920
5767168
4915200
4128768
3670016
3276800
2752512
673
105
184
3932160
8257536
7143424
6553600
5505024
4587520
4325376
3604480
3014656
2883584
2359296
1966080
1900544
1507328
1245184
1245184
917504
786432
786432
589824
127
536
713
592
274
46
15204352
20250624
18284544
16252928
14286848
12058624
10813440
9502720
7995392
7143424
6291456
5308416
4784128
4128768
3473408
3145728
2752512
2359296
2097152
1769472
1572864
1376256
1179648
1048576
98
74
64
16
2031616
3014656
2686976
2293760
1966080
1703936
1441792
1245184
1048576
851968
720896
589824
524288
458752
327680
262144
262144
1046
272
365
95
8388608
10223616
8716288
7667712
6488064
5701632
5046272
4259840
3735552
3342336
2752512
2424832
2162688
1769472
1572864
1376256
1114112
1376256
917504
720896
655360
0
458752
458752
327680
262144
262144
196608
65536
65536
0
0
0
0
0
0
0
0
0
0
695
543
683
619
471
274
117
5308416
18284544
22282240
20578304
18022400
15335424
13434880
11993088
10158080
8912896
7929856
6750208
5898240
5308416
4456448
3932160
364
14
3211264
5177344
4194304
3735552
3407872
2686976
2424832
2162688
1769472
1572864
1376256
1048576
983040
851968
655360
589824
458752
327680
327680
262144
196608
196608
693
691
629
366
145
3145728
13303808
19398656
17760256
15597568
12910592
11599872
10289152
8519680
7733248
6815744
5636096
5111808
4456448
3735552
3407872
622
605
605
442
149
6029312
16252928
18350080
16449536
15073280
12976128
11206656
9895936
8585216
7340032
6553600
5636096
4849664
4325376
3735552
3145728
2883584
2424832
49
598
685
539
124
7077888
17498112
20250624
18022400
15728640
14090240
11796480
10420224
9240576
7798784
6881280
6094848
5111808
4587520
4063232
3342336
3014656
2621440
2162688
1966080
1703936
1376256
1245184
1048576
851968
786432
1826
855
985
680
407
113
6684672
20840448
25296896
24772608
20971520
18546688
15925248
13434880
12189696
10551296
8912896
8126464
7012352
5898240
5373952
4653056
3997696
3604480
3014656
2621440
2359296
1966080
1769472
1362
336
410
232
1900544
10289152
13107200
13434880
11796480
10354688
9109504
7798784
6881280
6029312
5177344
4521984
3932160
3407872
2949120
2555904
2228224
1900544
1638400
1376256
1245184
1048576
851968
786432
1322
815
862
595
253
77
10354688
20381696
25231360
23789568
19988480
18087936
15138816
13107200
11796480
10092544
8716288
7864320
6684672
5832704
5242880
4390912
3866624
3473408
2883584
2621440
2293760
1900544
1270
414
513
336
175
1703936
9764864
16711680
16121856
14024704
12517376
10747904
9502720
8257536
7077888
6291456
5439488
4653056
4194304
3538944
3080192
2752512
2293760
2031616
2538
698
827
622
282
9502720
26345472
24838144
21757952
18939904
16252928
14417920
12582912
10878976
9568256
8388608
7208960
6422528
5636096
4784128
4325376
3735552
3211264
1922
640
870
607
295
524313
14614528
26411008
23134208
20774912
17891328
15466496
13697024
11927552
10289152
9175040
7929856
6815744
6160384
5308416
4587520
4128768
2658
333
276
786451
17039360
16252928
14745600
13107200
11403264
9895936
8781824
7667712
6619136
5832704
5046272
4456448
3866624
3342336
2949120
2555904
2228224
1966080
1703936
1441792
1245184
1048576
917504
786432
655360
279
143
166
27
5832704
6946816
6029312
4849664
4259840
3801088
3276800
2883584
2490368
2031616
1835008
1572864
1310720
1114112
983040
786432
720896
589824
458752
393216
1437
851
819
468
206
2293760
12582912
24313856
24379392
21168128
18284544
15597568
14090240
11993088
10551296
9306112
7995392
7077888
6225920
5308416
4653056
4128768
3538944
3145728
1048616
456
604
487
355
195
54
7274496
20185088
20447232
18153472
16252928
14221312
11993088
10813440
9437184
7929856
7143424
6225920
5308416
4718592
4063232
3473408
3080192
2621440
1338
776
698
382
163
0
3080192
5308416
13565952
25362432
22478848
19922944
17563648
15269888
13631488
11796480
10223616
9175040
7864320
6815744
6160384
5242880
4521984
4128768
3473408
3014656
2752512
2293760
1966080
1769472
1441792
1310720
1179648
917504
717
573
454
218
7077888
15794176
16515072
15073280
12648448
11337728
10027008
8650752
7602176
6684672
5767168
5046272
4456448
3801088
3342336
2883584
2490368
2162688
1900544
1572864
1376256
1179648
1368
639
813
789
518
272
73
15007744
26345472
25690112
23396352
20447232
17104896
14811136
13303808
11272192
9895936
8912896
7471104
6619136
5898240
4980736
4390912
3932160
3276800
2883584
2555904
2097152
1900544
1638400
1376256
1179648
1048
686
677
471
220
22
7405568
20054016
21823488
19333120
16515072
14483456
12517376
11075584
9568256
8323072
7340032
6291456
5505024
4849664
4063232
3604480
3145728
2621440
2293760
1966080
1638400
1441792
1245184
0
558
805
671
308
89
5505024
13762560
21823488
22806528
20185088
17301504
15073280
13107200
11403264
9961472
8716288
7602176
6619136
5767168
5046272
4390912
3866624
3342336
2883584
2555904
1137
772
915
821
585
310
122
8716288
26411008
27590656
25100288
21233664
17694720
15532032
13631488
11927552
10551296
9240576
7929856
7012352
6160384
5242880
4653056
4063232
3473408
1207
648
880
845
549
382
248
69
7798784
22806528
29032448
24444928
21823488
19988480
16449536
14417920
13107200
10944512
9633792
8781824
7274496
6488064
5898240
4784128
4325376
3932160
3145728
2883584
2555904
2031616
1900544
1703936
1310720
1245184
1048576
851968
786432
655360
524288
458752
327680
262144
262144
131072
131072
65536
0
0
0
0
0
0
0
0
0
0
0
837
838
874
904
739
605
444
64
15859712
30932992
27328512
23265280
20512768
17891328
15204352
13500416
11993088
10223616
8978432
7995392
6815744
6094848
5308416
4587520
1201
671
867
987
953
824
640
294
3997696
25559040
29753344
24510464
22347776
20119552
16777216
15466496
13893632
11534336
10354688
9306112
7733248
7012352
6225920
5177344
4718592
4128768
3407872
3145728
2752512
2293760
2097152
1769472
1507328
1376256
1179648
983040
851968
720896
589824
524288
393216
327680
262144
196608
131072
65536
65536
0
2
0
0
0
0
0
0
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
1617
873
1129
1140
1113
1052
1020
926
816
693
453
175
12910592
29556736
31195136
30474240
27590656
23527424
20905984
19136512
16646144
15335424
13172736
11272192
10354688
8912896
7667712
7012352
5963776
5242880
4718592
3997696
3604480
3211264
2686976
2424832
2097152
1769472
1638400
1376256
1179648
1048576
917504
589824
720896
589824
458752
393216
327680
262144
196608
131072
131072
65536
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
3278
925
1254
1342
1282
1216
1186
1149
1087
983
853
741
555
373
172
8519680
29687808
32112640
31457280
30932992
26673152
24510464
21233664
18481152
16384000
14417920
12779520
11337728
9961472
8781824
7864320
6815744
6029312
5373952
4718592
4128768
3735552
3211264
2818048
2555904
2162688
1900544
1703936
1441792
1310720
1179648
983040
4849664
655360
589824
589824
524288
393216
393216
327680
196608
196608
131072
65536
65536
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
491
1057
1101
1039
955
904
827
720
596
429
190
3670016
20381696
30736384
30605312
31981568
28704768
24903680
23003136
19791872
17498112
15466496
13762560
11993088
10944512
9437184
8323072
7602176
6488064
5767168
5308416
4456448
3997696
3801088
2949120
2752512
2555904
2097152
1900544
1769472
1441792
1310720
1179648
983040
851968
786432
655360
589824
524288
393216
393216
327680
262144
262144
196608
131072
131072
65536
0
0
0
0
0
0
0
0
0
0
0
2409
1173
1393
1390
1233
1072
886
748
574
329
124
9043968
28966912
30867456
32112640
28049408
24379392
21757952
19136512
16384000
14876672
13172736
11272192
10289152
8978432
7798784
7077888
6160384
5373952
4849664
4194304
3670016
3342336
2883584
2555904
2228224
1966080
1703936
1507328
1310720
851968
1048576
917504
786432
655360
589824
524288
393216
393216
262144
262144
196608
131072
65536
65536
65536
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1231
1493
1547
1542
1441
1350
1286
1209
1104
939
709
378
2490368
30998528
31653888
32243712
31457280
27983872
25559040
22216704
19464192
16646144
15859712
13631488
12255232
10813440
9371648
8454144
7340032
6356992
5832704
4980736
4325376
3604480
3407872
2949120
2686976
2293760
1966080
1835008
1507328
1310720
1245184
983040
851968
786432
589824
524288
458752
327680
327680
262144
196608
131072
131072
0
0
0
0
0
0
0
0
0
0
1
1
1
1
2
2
2
2
3112
762
1257
1391
1375
1275
1236
1208
1112
985
824
480
149
19857408
31916032
31391744
30998528
30212096
30474240
28114944
23986176
21364736
18874368
17170432
15138816
13500416
11927552
10485760
9371648
8257536
7274496
6422528
5701632
5046272
7405568
3866624
3473408
3080192
2752512
2424832
2097152
1900544
1638400
1441792
1245184
1114112
983040
851968
720896
589824
524288
458752
393216
327680
262144
262144
196608
131072
131072
65536
65536
0
0
0
0
0
0
0
0
0
0
550
1105
1192
1162
1075
1003
921
835
700
459
195
16449536
32243712
32178176
32047104
27983872
24576000
22020096
19595264
16842752
15204352
13631488
11730944
10551296
9437184
8126464
7340032
6488064
5636096
5046272
4456448
3014656
3604480
3080192
2686976
2424832
2162688
1835008
1638400
1441792
1310720
1114112
983040
851968
720896
655360
524288
458752
393216
327680
262144
262144
196608
131072
131072
65536
65536
0
0
0
0
0
0
0
0
0
0
0
3844
682
1046
1081
823
673
585
394
224
2752512
18153472
31391744
31588352
27721728
23330816
20905984
19070976
16187392
15007744
13238272
11272192
10289152
9043968
7733248
7077888
6160384
5308416
4849664
4194304
3670016
3342336
2818048
2490368
2293760
1900544
1703936
1507328
1310720
1114112
983040
851968
983040
458752
524288
458752
393216
327680
262144
196608
196608
131072
65536
65536
65536
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
893
697
703
500
299
98
5636096
21495808
24903680
21364736
18022400
16908288
14876672
12976128
11337728
9895936
8716288
7536640
6619136
5832704
5046272
4456448
3866624
3342336
3014656
2555904
2228224
1966080
1703936
1441792
1310720
1114112
917504
851968
655360
589824
524288
393216
327680
262144
196608
131072
131072
65536
313
415
422
272
48
4128768
6750208
6750208
5439488
7667712
10354688
10092544
9109504
8650752
6815744
6094848
5701632
4521984
4063232
3670016
3014656
2686976
2359296
1966080
1835008
1507328
1245184
1179648
917504
786432
786432
589824
458752
458752
327680
196608
196608
131072
65536
65536
0
0
0
0
0
0
1795
563
649
280
29
13238272
18284544
18350080
16187392
14286848
11927552
10682368
9502720
7929856
7077888
6291456
5308416
4718592
4194304
3538944
3145728
2752512
2293760
2097152
1835008
1507328
1376256
1114112
983040
851968
720896
589824
524288
393216
327680
262144
196608
131072
131072
65536
65536
0
626
768
632
460
362
299
282
163
4259840
17629184
28835840
24641536
22740992
19398656
17104896
15204352
13172736
11665408
10223616
8847360
7798784
6881280
5963776
5177344
4587520
3932160
3473408
3080192
2621440
2293760
2031616
1703936
1441792
1310720
1114112
917504
786432
655360
589824
458752
393216
327680
1347
866
896
798
631
484
385
348
279
67
10682368
28180480
30277632
25493504
21364736
19464192
16908288
14942208
14155776
11534336
10027008
9175040
7667712
6750208
6225920
5046272
4521984
4194304
3342336
2949120
2818048
2228224
1966080
1835008
1441792
1245184
1179648
917504
786432
720896
524288
458752
393216
327680
1155
686
564
509
304
195
127
91
84
262151
5308416
12779520
21233664
24772608
21430272
18087936
16515072
13893632
11862016
11010048
9175040
7864320
7208960
6160384
5242880
4587520
4063232
3473408
3080192
2621440
2293760
1966080
1703936
1507328
1310720
1048576
917504
786432
655360
524288
458752
327680
262144
798
920
868
627
520
438
460
463
380
196
32
11206656
23199744
31195136
28114944
23265280
19333120
17629184
15269888
13828096
12189696
10354688
9371648
8192000
7012352
6356992
5505024
4718592
4325376
3670016
3145728
2883584
2490368
2097152
1966080
1638400
1376256
1310720
1048576
917504
851968
655360
589824
524288
393216
327680
327680
196608
196608
131072
1517
562
675
687
380
188
98
117
140
101
1245184
13959168
22937600
27787264
28180480
29556736
26411008
28246016
29622272
29425664
28246016
24707072
21692416
18874368
16842752
15138816
13107200
11730944
10485760
9109504
8126464
7274496
6291456
5636096
5046272
4390912
3932160
3538944
3014656
2752512
2424832
2097152
1900544
1703936
1441792
1310720
1179648
983040
917504
786432
655360
589824
524288
458752
393216
327680
262144
262144
196608
196608
131072
131072
65536
65536
65536
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
220
33816576
233
395
328
201
137
109
94
75
30
917504
2097152
2555904
7077888
9437184
11468800
13959168
15728640
16515072
15400960
12976128
12058624
14155776
15204352
15663104
18087936
19922944
21757952
27131904
28049408
28049408
29229056
30932992
30539776
29556736
24379392
21299200
19005440
17367040
15532032
13893632
12255232
10878976
9699328
8585216
7602176
6750208
5963776
5308416
4784128
4194304
3735552
3342336
2949120
2621440
2359296
2097152
1835008
1703936
1507328
1310720
1179648
1048576
917504
851968
720896
655360
589824
524288
458752
393216
327680
327680
262144
262144
196608
0
1291
1004
1131
